 energy   cTheta  phi     prob_b  spheri  pt2rel  multip  bqvjet  ptlrel  nnbjet isb
 49.5521 -0.5402  3.0409  0.0849  0.2577  0.1278  0.3423  0.0788  0.5585  0.8647 0 
 48.2460  0.5213 -0.0633  0.0312  0.5036  0.0156  0.1724  0.1319 -0.0003  0.1748 0 
 48.3345 -0.5070 -2.1172  0.0411  0.3816  0.0387  0.4737  0.0760 -0.0003  0.3399 0 
 39.5850  0.4788  1.0197  0.0640  0.2631  0.0920  0.3632  0.0302 -0.0003  0.3213 0 
 47.4189  0.5272  1.3482  0.0523  0.2456  0.0514  0.3029  0.0291 -0.0003  0.2326 0 
 46.2013 -0.5177 -1.7792  0.0297  0.3233  0.1573  0.4792  0.0156  0.3093  0.4515 0 
 59.0860  0.2877  2.0290  0.0062  0.1259  0.0798  0.2866  0.0281 -0.0003  0.0811 0 
 41.7731 -0.2597 -1.1320  0.0044  0.1215  0.0981  0.4475  0.0397 -0.0003  0.0816 0 
 47.2389 -0.5190  1.2629  0.0144  0.3175  0.0381  0.2599  0.0369 -0.0003  0.1229 0 
 44.3244  0.5357 -1.8730  0.0023  0.0987  0.0607  0.2643  0.0626 -0.0003  0.0696 0 
 53.9986  0.5298 -1.4188  0.0294  0.0706  0.0798  0.2512  0.0115 -0.0003  0.0826 0 
 41.8708 -0.5322  1.7338  0.0271  0.1021  0.0140  0.2236  0.0073 -0.0003  0.0432 0 
 48.1208  0.0874  1.4377  0.1436  0.1600  0.1344  0.3880  0.0898 -0.0003  0.5282 0 
 45.7588 -0.0922 -1.7118  0.0908  0.5256  0.0348  0.3057  0.0226 -0.0003  0.5201 0 
 49.5979  0.7177  2.5975  0.0779  0.5363  0.0821  0.5561  0.0931 -0.0003  0.5316 0 
 43.0610 -0.7159 -0.5364  0.2380  0.3294  0.0092  0.3551  0.1931 -0.0003  0.7078 0 
 48.8197  0.6936 -0.7236  0.0023  0.2909  0.0889  0.5154  0.0505 -0.0003  0.1588 0 
 45.7465 -0.6948  2.4295  0.0195  0.5743  0.0190  0.3931  0.0432  0.1152  0.3616 0 
 47.0069 -0.1346  2.0395  0.0321  0.2004  0.0704  0.1735  0.1005 -0.0003  0.2823 0 
 43.6103  0.1844 -1.1238  0.0242  0.4164  0.0337  0.2654  0.0497 -0.0003  0.1649 0 
 42.3163  0.4146 -2.8001  0.0047  0.1002  0.0135  0.2676  0.0844 -0.0003  0.0378 0 
 39.6765 -0.4334  0.3466  0.0475  0.6515  0.1246  0.3176  0.0655 -0.0003  0.3892 0 
 47.8218  0.3780  2.8615  0.1459  0.3461  0.1270  0.7341  0.2491 -0.0003  0.9533 0 
 42.9236 -0.4037 -0.2378  0.2250  0.3225  0.0171  0.2665  0.2363 -0.0003  0.7694 0 
 49.7993  0.7796 -2.2766  0.0429  0.1225  0.0249  0.0428  0.0089 -0.0003  0.1177 0 
 46.2593 -0.7604  0.9348  0.0039  0.6704  0.0350  0.5226  0.0196 -0.0003  0.1780 0 
 40.2319 -0.7737 -1.0269  0.0731  0.7744  0.1485  0.4520  0.0102 -0.0003  0.4071 0 
 31.3725  0.8114  2.1120  0.0090  0.4813  0.0930  0.4362  0.0057  0.4801  0.7320 0 
 49.9672 -0.7883  2.0395  0.1994  0.3361  0.1401  0.3416  0.2167 -0.0003  0.9550 0 
 41.7182  0.7938 -1.1151  0.0525  0.2250  0.0145  0.4028  0.0516 -0.0003  0.1431 0 
 52.1218 -0.0976 -2.4157  0.0140  0.4810  0.0321  0.2112  0.0168 -0.0003  0.1780 0 
 32.5658  0.1538  0.7441  0.1361  0.0844  0.0511  0.2877  0.0997  0.2098  0.6934 0 
 54.8257 -0.1467 -2.9769  0.0000  0.1154  0.0029  0.0000 -0.0200 -0.0003  0.1031 0 
 48.2246  0.1537  0.1722  0.0063  0.2593  0.1082  0.6463  0.0250 -0.0003  0.1969 0 
 48.4688 -0.7464  2.3500  0.2445  0.7559  0.0533  0.3873  0.2686 -0.0003  0.9760 1 
 46.4027  0.7556 -0.7595  0.4569  0.1503  0.1772  0.4352  0.5489 -0.0003  0.9970 1 
 47.9347 -0.5045 -1.2520  0.0885  0.4501  0.0200  0.3884  0.1675  0.0746  0.6910 0 
 45.8869  0.5186  1.8618  0.0002  0.0971  0.0711  0.4801  0.1151 -0.0003  0.0983 0 
 46.3905 -0.5498  1.5336  0.0000  0.3271  0.0959  0.2612  0.1787 -0.0003  0.3564 0 
 43.8087  0.5212 -1.6771  0.0001  0.3261  0.0156  0.2209  0.1944 -0.0003  0.1720 0 
 46.5980  0.7913 -1.9515  0.0058  0.2285  0.0675  0.2608  0.0090 -0.0003  0.1343 0 
 43.0274 -0.7817  1.2342  0.0198  0.1706  0.1301  0.5327  0.0097 -0.0003  0.1594 0 
 44.0101  0.7317 -1.9027  0.2717  0.5395  0.0538  0.3089  0.3699 -0.0003  0.9892 1 
 41.8341 -0.7338  1.2714  0.4982  0.3521  0.0445  0.4026  0.6545  0.0609  0.9985 1 
 44.4800 -0.3926 -2.8057  0.1609  0.3811  0.0283  0.5280  0.2353 -0.0003  0.8945 1 
 41.3733  0.3802  0.3240  0.5251  0.3326  0.0970  0.3589  0.5128  0.1170  0.9980 1 
 49.9092  0.0169  1.3242  0.3838  0.2845  0.0687  0.5979  0.5603  0.0646  0.9983 1 
 42.9206 -0.0157 -1.7969  0.0462  0.5556  0.0322  0.2221  0.0268  0.0573  0.4139 1 
 41.7182  0.7391 -2.4499  0.1304  0.2528  0.0441  0.2686  0.1308  0.4328  0.9955 1 
 34.7875 -0.7093  0.6852  0.0008  0.0810  0.0419  0.6117  0.0252  0.3689  0.3472 1 
 45.8259 -0.0217  0.3668  0.0018  0.6375  0.0721  0.6113  0.0379 -0.0003  0.2130 0 
 44.6784  0.0278 -2.8009  0.0022  0.2703  0.0445  0.3956  0.1099 -0.0003  0.1339 0 
 46.4607  0.3777 -2.3476  0.0272  0.3485  0.0396  0.3046  0.0239 -0.0003  0.1814 0 
 42.9236 -0.3385  0.7865  0.0409  0.3256  0.1097  0.3110  0.0606 -0.0003  0.3079 0 
 47.2419 -0.4650 -2.9596  0.0074  0.3630  0.1375  0.5198  0.0535 -0.0003  0.2125 0 
 36.5423  0.4323  0.1897  0.2062  0.3553  0.0691  0.5105  0.0369 -0.0003  0.6809 0 
 45.8625  0.0998 -1.2718  0.6551  0.4881  0.0654  0.4365  0.1932 -0.0003  0.9861 1 
 33.2616 -0.0414  1.8781  0.1187  0.5696  0.0793  0.3812  0.0966  0.4446  0.9907 1 
 45.7893  0.1764  0.5673  0.3412  0.7471  0.0891  0.7424  0.3087 -0.0003  0.9928 0 
 36.8292 -0.1902 -2.5223  0.0780  0.1904  0.1363  0.3705  0.0130 -0.0003  0.2948 0 
 39.7864 -0.7670  0.7753  0.0083  0.4963  0.1050  0.4534  0.0377 -0.0003  0.2033 0 
 37.2808  0.7447 -2.3716  0.0218  0.1253  0.0947  0.4615  0.1497 -0.0003  0.1908 0 
 48.0568 -0.7093  1.2982  0.0172  0.3322  0.1676  0.4313  0.1049 -0.0003  0.2813 0 
 43.6439  0.7211 -1.8386  0.0110  0.4543  0.0255  0.1327  0.0307 -0.0003  0.1535 0 
 48.6641  0.1381 -1.6829  0.1419  0.7310  0.0709  0.3439  0.0201 -0.0003  0.8088 0 
 41.6297 -0.1042  1.4860  0.0826  0.2117  0.0121  0.2239  0.1191  0.1509  0.5896 0 
 51.2795  0.6752 -1.3618  0.0551  0.6484  0.0547  0.3817  0.0828 -0.0003  0.5165 0 
 45.6611 -0.6843  1.7684  0.0542  0.3746  0.0675  0.6555  0.0501 -0.0003  0.4315 0 
 47.0344 -0.7620  2.6909  0.0117  0.4389  0.0374  0.5204  0.0455 -0.0003  0.1994 0 
 34.7478  0.7388 -0.4548  0.0222  0.2394  0.0519  0.2353  0.0108 -0.0003  0.1579 0 
 44.0681  0.2573  2.3264  0.0593  0.7104  0.0311  0.3088  0.1310 -0.0003  0.4965 1 
 37.2625 -0.2149 -0.8393  0.0463  0.4956  0.0325  0.2308  0.1507  0.0849  0.5907 1 
 50.8064 -0.3217 -0.3382  0.0268  0.1878  0.3828  0.2976  0.0676 -0.0003  0.2766 0 
 49.1798  0.3348  2.7471  0.0306  0.3600  0.2102  0.3858  0.0143 -0.0003  0.2497 0 
 56.3088 -0.7832 -1.7390  0.1537  0.3914  0.0775  0.1243  0.1201 -0.0003  0.8166 1 
 33.4051  0.7765  1.4395  0.1093  0.5141  0.0354  0.2380  0.1417 -0.0003  0.6660 1 
 49.2439 -0.5402 -2.9227  0.0020  0.2970  0.0320  0.3000  0.0113 -0.0003  0.0873 0 
 47.9622  0.5418  0.1971  0.2265  0.2299  0.0803  0.4746  0.1301 -0.0003  0.8260 0 
 45.2186 -0.7274 -2.6939  0.4443  0.6987  0.0623  0.3505  0.4722 -0.0003  0.9972 1 
 43.4089  0.7305  0.4222  0.2115  0.5503  0.0387  0.4872  0.4241 -0.0003  0.9880 1 
 47.7943 -0.6237 -2.1679  0.0057  0.5226  0.0467  0.3887  0.0246  0.1566  0.3747 0 
 39.8169  0.6290  0.9753  0.0982  0.2520  0.0208  0.2266  0.1093 -0.0003  0.2888 0 
 55.4391  0.6266 -0.1683  0.0026  0.5292  0.0698  0.3327  0.0895 -0.0003  0.2383 0 
 49.4148 -0.6439  2.9850  0.0121  0.5139  0.0551  0.5995  0.0762 -0.0003  0.2505 0 
 47.6722 -0.5388 -0.9586  0.0220  0.0282  0.0232  0.3457  0.0401 -0.0003  0.0513 0 
 44.6998  0.5346  2.1820  0.0181  0.7008  0.0320  0.3516  0.0347 -0.0003  0.2020 0 
 45.7679 -0.7807  1.9901  0.0178  0.2948  0.0271  0.4804  0.0992 -0.0003  0.1856 0 
 44.1871  0.7816 -1.1608  0.0178  0.3209  0.0511  0.2645  0.1162 -0.0003  0.2465 0 
 50.8339 -0.3028 -2.2414  0.6925  0.6008  0.0638  0.6376  0.5831 -0.0003  0.9967 1 
 48.6427  0.3246  0.8738  0.3339  0.4949  0.1260  0.5589  0.1308 -0.0003  0.9565 1 
 46.8421 -0.6457 -3.0524  0.4273  0.0428  0.0252  0.6078  0.3499  0.0513  0.9913 1 
 36.9940  0.6458  0.1247  0.3839  0.6004  0.0309  0.2775  0.2287 -0.0003  0.9739 1 
 47.4220 -0.2393 -1.3439  0.1738  0.4431  0.0680  0.3029  0.2283 -0.0003  0.9347 0 
 31.3115  0.2245  1.7324  0.0581  0.3556  0.0333  0.2424  0.1895  0.2198  0.7835 0 
 53.1258  0.1377 -0.8822  0.0111  0.5614  0.0097  0.2943  0.0020 -0.0003  0.1043 0 
 42.9694 -0.1300  2.2726  0.0053  0.1018  0.0491  0.1776  0.0093 -0.0003  0.0769 0 
 49.0181 -0.1297 -0.6269  0.0363  0.3427  0.0948  0.6007  0.0635 -0.0003  0.3420 0 
 42.1759  0.1183  2.5092  0.0799  0.3840  0.0171  0.2232  0.0877 -0.0003  0.2312 0 
 47.5380 -0.6795 -1.4951  0.0096  0.2834  0.0460  0.3027  0.0217 -0.0003  0.1228 0 
 47.0985  0.6559  1.6528  0.0139  0.1540  0.0506  0.2168  0.0202 -0.0003  0.0881 0 
 50.7668 -0.1273 -2.5487  0.1037  0.0848  0.0266  0.2552  0.0611 -0.0003  0.1168 0 
 45.2125  0.1292  0.5954  0.0793  0.6329  0.0195  0.2191  0.1566  0.0858  0.5874 0 
 44.7333  0.5468 -2.6701  0.0403  0.4140  0.0210  0.3515  0.0562 -0.0003  0.1751 0 
 37.1588 -0.5489  0.4443  0.0207  0.1492  0.0813  0.3696  0.1235 -0.0003  0.1680 0 
 42.2492  0.7731 -2.8413  0.2841  0.6655  0.1078  0.4461  0.3549  0.3674  0.9986 1 
 41.2024 -0.7809  0.2095  0.1155  0.6528  0.0632  0.3593  0.1339 -0.0003  0.8474 1 
 54.5815 -0.0586  1.1786  0.0880  0.5085  0.2280  0.4593  0.1724 -0.0003  0.7307 1 
 42.3041  0.1264 -1.9411  0.9015  0.5041  0.0646  0.4460  0.6293  0.1782  0.9981 1 
 45.3986  0.0186 -2.1604  0.1561  0.2978  0.0576  0.2189  0.3609 -0.0003  0.9062 1 
 15.9060 -0.0157  0.9774  0.1618  0.6208  0.0146  0.3621  0.2466  0.1422  0.8669 1 
 52.1828  0.1018 -1.3905  0.0239  0.4193  0.0575  0.4645 -0.0200 -0.0003  0.2230 0 
 41.5259 -0.0886  1.7333  0.0131  0.3528  0.0188  0.4482  0.1984 -0.0003  0.2521 0 
 64.7837  0.5372  0.2786  0.0206  0.0950  0.2935  0.3203  0.0078 -0.0003  0.0934 0 
 32.3552 -0.5084 -2.7740  0.0712  0.7954  0.0136  0.1921  0.0399 -0.0003  0.2869 0 
 46.8910  0.7642 -0.1765  0.3338  0.2089  0.0461  0.6076  0.5603  0.0188  0.9975 1 
 44.6387 -0.7639  2.9822  0.0069  0.7377  0.0366  0.3517  0.3550 -0.0003  0.6729 1 
 48.6244  0.3029 -1.1349  0.3372  0.3161  0.0757  0.3440  0.3957 -0.0003  0.9951 1 
 42.8992 -0.2904  1.9971  0.0973  0.6943  0.0557  0.5331  0.0921 -0.0003  0.7050 1 
 47.5990  0.6269  2.4879  0.0092  0.7427  0.0925  0.3458  0.0502 -0.0003  0.2739 0 
 47.3945 -0.6244 -0.6206  0.0284  0.2606  0.1079  0.4328  0.1118 -0.0003  0.2894 0 
 41.8158  0.6512  1.8274  0.0800  0.2510  0.0467  0.4026  0.0784 -0.0003  0.4045 0 
 40.3113 -0.6349 -1.3409  0.0096  0.2862  0.0100  0.3162  0.0527 -0.0003  0.0511 0 
 54.0566 -0.4189  1.7933  0.0058  0.1242  0.0637  0.2930  0.0717 -0.0003  0.0813 0 
 39.6735  0.3898 -1.3476  0.0077  0.2397  0.0518  0.3630  0.0041 -0.0003  0.1241 0 
 44.6479 -0.5763  2.6623  0.0132  0.1498  0.0506  0.3077  0.0363 -0.0003  0.0812 0 
 40.6622  0.5662 -0.4902  0.0117  0.6590  0.0156  0.3155  0.0193 -0.0003  0.1185 0 
 46.5339 -0.1822 -0.2728  0.3065  0.4520  0.1201  0.5653  0.3945 -0.0003  0.9974 1 
 40.4669  0.1642  2.8572  0.3095  0.7364  0.0549  0.4062  0.5458  0.0381  0.9971 1 
 48.8808 -0.3404 -1.5995  0.0172  0.1540  0.0544  0.3435  0.0340 -0.0003  0.0959 0 
 40.9064  0.3366  1.5187  0.0070  0.7433  0.0266  0.2250  0.0215 -0.0003  0.1615 0 
 50.3395  0.6329  0.3440  0.0044  0.2150  0.0439  0.3835  0.0975 -0.0003  0.1078 0 
 43.3783 -0.6210 -2.8032  0.1450  0.6099  0.0128  0.2658  0.1573 -0.0003  0.6146 0 
 44.8676 -0.5150 -2.1972  0.0432  0.7905  0.0409  0.5707  0.0618 -0.0003  0.4401 0 
 42.0874  0.5216  0.9685  0.0782  0.3813  0.0219  0.1786  0.0613 -0.0003  0.2270 0 
 45.2430 -0.5895 -1.3232  0.0561  0.3259  0.0178  0.0876  0.0106 -0.0003  0.1895 0 
 40.5005  0.6361  1.8070  0.0125  0.1491  0.0638  0.6768  0.0834 -0.0003  0.2160 0 
 45.1514 -0.4588  1.2952  0.0448  0.2069  0.1277  0.7013  0.0679  0.1834  0.5408 0 
 45.0111  0.4510 -1.8424  0.0830  0.3018  0.0272  0.3948  0.0346 -0.0003  0.3349 0 
 52.8969 -0.6483 -1.7577  0.0084  0.1447  0.1129  0.3788  0.0211 -0.0003  0.0877 0 
 51.0231  0.6424  1.4430  0.0199  0.0472  0.3349  0.2973  0.0106 -0.0003  0.0563 0 
 47.4281 -0.5745  1.0372  0.0819  0.5864  0.0561  0.3029  0.0233 -0.0003  0.5699 1 
 45.3956  0.5598 -2.1527  0.0089  0.5687  0.0625  0.6565  0.1149 -0.0003  0.2929 1 
 48.6793  0.3491  0.5480  0.0041  0.5466  0.1221  0.4298  0.0201 -0.0003  0.2055 0 
 44.5686 -0.3836 -2.5792  0.0807  0.2782  0.1668  0.5718  0.0303 -0.0003  0.4146 0 
 44.0040  0.7165  0.6635  0.0831  0.3644  0.0962  0.6178  0.2257  0.4551  0.9533 1 
 30.8751 -0.7365 -2.4732  0.0863  0.2136  0.0251  0.2434  0.0873  0.2745  0.8949 1 
 46.2318  0.4973  2.5531  0.3619  0.4697  0.0443  0.4792  0.3334 -0.0003  0.9881 1 
 35.5230 -0.5039 -0.6179  0.0305  0.5158  0.1247  0.5613  0.0825  0.7222  0.9511 1 
 49.5399  0.5608 -2.0436  0.0035  0.2316  0.0291  0.4279  0.0259 -0.0003  0.0803 0 
 45.7282 -0.5710  1.0962  0.0145  0.7208  0.0411  0.4369  0.0091 -0.0003  0.2199 0 
 47.9164 -0.7415  0.0843  0.0730  0.2258  0.0387  0.3453  0.1061 -0.0003  0.3451 0 
 44.5655  0.7419 -3.0328  0.0092  0.2373  0.0524  0.3518  0.0412  0.1004  0.2171 0 
 47.3884 -0.3778  0.5853  0.0876  0.4634  0.0279  0.5627  0.3275 -0.0003  0.8590 1 
 31.0338  0.3280 -2.5734  0.3382  0.2985  0.0184  0.3889  0.3786 -0.0003  0.9834 1 
 52.3415  0.5187  1.7495  0.0146  0.6728  0.0304  0.2954  0.0261 -0.0003  0.1797 0 
 49.7322 -0.5053 -1.3835  0.0019  0.1758  0.0913  0.5130  0.0447 -0.0003  0.1158 0 
 33.9239  0.4555 -2.5410  0.2727  0.6534  0.0719  0.4265  0.3618  0.4830  0.9996 1 
 33.0144 -0.5027  0.6521  0.2451  0.2210  0.0741  0.3821  0.1453  0.6207  0.9992 1 
 54.4869  0.5134  0.5520  0.0431  0.2830  0.0522  0.3342  0.0485 -0.0003  0.2450 0 
 47.4372 -0.4806 -2.6141  0.0737  0.5447  0.0311  0.1731  0.1284 -0.0003  0.4249 0 
 47.5929  0.4603 -0.4506  0.0324  0.2231  0.0309  0.2594  0.0281 -0.0003  0.1014 0 
 44.1352 -0.4643  2.7058  0.0304  0.3233  0.1637  0.4851  0.0471 -0.0003  0.2675 0 
 47.9164  0.6280 -2.9582  0.0415  0.6584  0.0464  0.3021  0.0167 -0.0003  0.3715 0 
 43.1708 -0.6485  0.1582  0.0078  0.4289  0.0628  0.4435  0.0208 -0.0003  0.1745 0 
 46.0334  0.1719  2.7223  0.0068  0.4148  0.0262  0.3925  0.0285  0.0799  0.2376 0 
 46.0060 -0.1859 -0.4106  0.0401  0.2849  0.1043  0.3489  0.1310  0.0681  0.4994 0 
 50.6020 -0.3732  2.6867  0.0245  0.3056  0.0493  0.3830  0.0626  0.1339  0.3942 0 
 48.6824  0.3489 -0.4819  0.0047  0.2760  0.1959  0.6017  0.0601 -0.0003  0.2388 0 
 48.5878  0.1429 -2.9610  0.0698  0.1572  0.0682  0.5160  0.1087 -0.0003  0.4029 0 
 47.5319 -0.1354  0.1618  0.0135  0.3419  0.0177  0.1730  0.0123 -0.0003  0.1055 0 
 49.3385  0.3179  2.0329  0.0101  0.1665  0.0390  0.5568  0.0696 -0.0003  0.1443 0 
 37.8210 -0.3349 -1.1145  0.0435  0.3803  0.0195  0.1839 -0.0200 -0.0003  0.2280 0 
 48.0751  0.3003 -2.5949  0.0339  0.3142  0.1856  0.3881  0.0102 -0.0003  0.2388 0 
 43.4272 -0.3519  0.5862  0.0199  0.1548  0.0371  0.1328  0.0876 -0.0003  0.1090 0 
 50.1717 -0.1403 -0.6160  0.1188  0.2219  0.0860  0.4265  0.1158 -0.0003  0.6101 0 
 43.0152  0.1350  2.5289  0.0683  0.4574  0.0247  0.1332  0.1242  0.3121  0.9423 0 
 48.6580 -0.0579  1.6631  0.0523  0.2826  0.1251  0.4299  0.1376 -0.0003  0.4576 0 
 38.6236  0.0610 -1.4702  0.0865  0.4708  0.0140  0.1371  0.0782 -0.0003  0.2436 0 
 46.2470 -0.2014  0.2755  0.0775  0.2464  0.2053  0.5663  0.1395 -0.0003  0.5964 1 
 38.0621  0.2653 -2.9089  0.4857  0.2223  0.0447  0.8260  0.6066  0.1296  0.9999 1 
 43.4669 -0.2715  0.3616  0.0727  0.6321  0.0161  0.4870  0.2626 -0.0003  0.7323 1 
 29.9474  0.2645 -2.7258  0.8011  0.5901  0.0207  0.2948  0.5532  0.1453  0.9981 1 
 50.3120 -0.0039  3.0235  0.0703  0.1452  0.0356  0.2983  0.1911 -0.0003  0.3554 0 
 44.4953  0.0134 -0.0802  0.0091  0.2235  0.1372  0.3520  0.0685 -0.0003  0.1523 0 
 44.1932  0.6258 -2.3293  0.0032  0.3082  0.1087  0.6171  0.0720 -0.0003  0.2157 0 
 41.1688 -0.6180  0.7889  0.0727  0.4962  0.0312  0.0899  0.0146 -0.0003  0.3394 0 
 46.2898  0.4446  0.1714  0.0941  0.7209  0.0975  0.3919  0.1809  0.2208  0.9042 1 
 29.7520 -0.4607 -2.9868  0.1617  0.1796  0.0430  0.3938  0.2368  0.3248  0.9864 1 
 52.8389  0.3123 -0.4876  0.0110  0.3086  0.1164  0.4630  0.0627 -0.0003  0.1956 0 
 46.6224 -0.2976  2.6326  0.0959  0.4031  0.0500  0.3912  0.1193 -0.0003  0.6492 0 
 48.8594 -0.4745 -2.6530  0.0101  0.4579  0.1095  0.4294  0.0986 -0.0003  0.2499 0 
 43.7263  0.4632  0.4257  0.0735  0.1449  0.0575  0.5746  0.0076 -0.0003  0.3150 0 
 42.1698  0.7398 -2.3381  0.0018  0.6398  0.1313  0.3571  0.0159 -0.0003  0.2218 0 
 38.3185 -0.7277  0.8090  0.0091  0.3381  0.0364  0.2748  0.0038 -0.0003  0.1372 0 
 56.6415  0.6334  0.1214  0.0847  0.7324  0.0919  0.5378  0.0370 -0.0003  0.4930 0 
 44.7852 -0.6404 -2.9263  0.0479  0.5451  0.0689  0.3075  0.0530 -0.0003  0.4207 0 
 47.8645 -0.3991  0.4151  0.0725  0.6778  0.0116  0.2590  0.0729 -0.0003  0.2871 0 
 46.8299  0.4086 -2.7380  0.0219  0.3806  0.0224  0.2171  0.1360 -0.0003  0.1744 0 
 54.8104  0.4818 -2.9327  0.0085  0.7508  0.1811  0.5422  0.0190 -0.0003  0.2716 0 
 38.8128 -0.4916  0.1425  0.0795  0.1664  0.0648  0.4108  0.0266 -0.0003  0.2817 0 
 41.9104 -0.7947  2.2775  0.0382  0.2068  0.0437  0.4471  0.1147 -0.0003  0.2598 0 
 38.9258  0.7949 -0.8024  0.0179  0.1966  0.0532  0.3648  0.1037 -0.0003  0.1547 0 
 53.3852  0.4974  2.5566  0.0408  0.1483  0.0318  0.2939  0.0567 -0.0003  0.0906 0 
 47.3182 -0.5175 -0.5978  0.0032  0.3165  0.0337  0.3031  0.0705  0.1420  0.3291 0 
 47.9683  0.0480  2.2953  0.0055  0.2497  0.0295  0.3020  0.0849  0.1369  0.3127 0 
 44.0192 -0.0680 -0.8154  0.0395  0.3336  0.0233  0.1765  0.0395 -0.0003  0.1429 0 
 47.0161  0.6644  0.9439  0.0187  0.2245  0.2796  0.2602  0.0961 -0.0003  0.3244 0 
 46.6377 -0.6660 -2.2552  0.0991  0.2838  0.0520  0.2608  0.0920 -0.0003  0.5200 0 
 52.8237  0.2468 -1.9844  0.0447  0.1304  0.0508  0.3368  0.1557 -0.0003  0.2307 0 
 50.2510 -0.2354  1.1658  0.0051  0.2042  0.0338  0.1705  0.0803 -0.0003  0.0847 0 
 51.9020 -0.7872 -2.7199  0.0923  0.2969  0.0386  0.3806  0.0637 -0.0003  0.4324 1 
 45.5756  0.7873  0.4566  0.2932  0.4267  0.0314  0.2623  0.1021 -0.0003  0.7427 1 
 45.8259  0.3163  1.3965  0.0303  0.1866  0.3022  0.2183  0.0025 -0.0003  0.1836 0 
 34.5068 -0.3030 -1.7108  0.0011  0.3033  0.0381  0.2358  0.0468 -0.0003  0.0929 0 
 48.4291  0.0414  1.1522  0.0395  0.1162  0.1566  0.3013  0.0482 -0.0003  0.1147 0 
 46.0517 -0.0379 -1.9521  0.1165  0.1982  0.0269  0.1308  0.0118 -0.0003  0.2810 0 
 49.7353 -0.7758 -0.8304  0.0193  0.1859  0.0797  0.2992  0.0378 -0.0003  0.1314 0 
 46.5095  0.7422  2.2491  0.0024  0.3743  0.0271  0.2610  0.1352 -0.0003  0.1398 0 
 53.0922  0.6876  0.7184  0.1018  0.4807  0.1833  0.5045  0.1192 -0.0003  0.6026 1 
 40.5920 -0.6647 -2.4273  0.5025  0.8043  0.0266  0.4058  0.6263 -0.0003  0.9979 1 
 48.8533 -0.4975  2.4344  0.1358  0.5015  0.1671  0.6871  0.1727 -0.0003  0.8864 0 
 46.3081  0.5006 -0.7061  0.0112  0.4907  0.0210  0.3048  0.0700 -0.0003  0.1099 0 
 46.9245  0.7494 -2.4035  0.2184  0.5694  0.0506  0.5207  0.2281 -0.0003  0.9621 1 
 46.6804 -0.7118  0.6814  0.0797  0.5349  0.1278  0.7387  0.1728 -0.0003  0.7839 1 
 46.9490  0.4553 -1.0338  0.1002  0.0809  0.0300  0.4339  0.1630 -0.0003  0.3294 0 
 41.3062 -0.4324  2.1037  0.0086  0.7911  0.0346  0.4937  0.0250 -0.0003  0.2085 0 
 48.6793  0.3191  2.3511  0.0120  0.1141  0.0941  0.5158  0.0107 -0.0003  0.0993 0 
 41.6693 -0.3261 -0.7853  0.0128  0.1370  0.0548  0.3134  0.0416  0.1182  0.1629 0 
 44.2847 -0.7262 -1.6225  0.4465  0.4999  0.0822  0.3084  0.3527 -0.0003  0.9961 1 
 31.7327  0.7187  1.4940  0.4047  0.3653  0.0370  0.3864  0.4483 -0.0003  0.9957 1 
 47.0741 -0.5047 -0.1105  0.0174  0.5874  0.0617  0.2168  0.0825 -0.0003  0.3912 0 
 45.0904  0.5017  3.0639  0.0477  0.5873  0.0172  0.2631  0.0452 -0.0003  0.1829 0 
 50.7210 -0.0252 -1.5601  0.0245  0.0791  0.0867  0.1702  0.0252 -0.0003  0.0972 0 
 44.2908  0.0671  1.5769  0.0098  0.1227  0.0434  0.2643  0.0391  0.0838  0.1322 0 
 44.8768 -0.1358  2.1175  0.0209  0.5490  0.0490  0.4829  0.0207  0.0884  0.3509 1 
 28.8762  0.1500 -1.0340  0.3741  0.2259  0.0665  0.4469  0.2469  0.3956  0.9995 1 
 48.5939 -0.1272 -2.2754  0.0301  0.7512  0.1852  0.5590  0.0369 -0.0003  0.3226 0 
 42.9480  0.1501  0.8602  0.0543  0.1108  0.0582  0.4886  0.2161 -0.0003  0.3543 0 
 51.2551 -0.0970  1.6724  0.0556  0.1037  0.0269  0.2121  0.0207 -0.0003  0.0683 0 
 42.6581  0.0991 -1.4992  0.0107  0.4628  0.0322  0.5339  0.0438 -0.0003  0.1959 0 
 45.2186 -0.7460  0.8881  0.0444  0.3449  0.0114  0.3505  0.1157 -0.0003  0.1688 0 
 44.7395  0.7207 -2.1989  0.0224  0.5720  0.1682  0.4833  0.1350 -0.0003  0.3649 0 
 47.3091  0.4124 -1.1931  0.0698  0.0597  0.0342  0.3897  0.0309 -0.0003  0.1009 0 
 46.4118 -0.4110  1.9543  0.0058  0.6134  0.0309  0.3917  0.0209 -0.0003  0.1562 0 
 55.0149 -0.4482  0.9728  0.0079  0.2072  0.0278  0.3333  0.0030 -0.0003  0.0712 0 
 41.5656  0.4599 -2.1697  0.0425  0.1768  0.0177  0.3136  0.0821 -0.0003  0.0919 0 
 42.4781  0.5718 -2.9434  0.3056  0.2656  0.0128  0.3118  0.3998  0.1859  0.9963 1 
 41.9806 -0.5418  0.2031  0.4752  0.6307  0.0605  0.5362  0.6739 -0.0003  0.9983 1 
 46.2928  0.2143 -0.9498  0.0005  0.2254  0.0703  0.3484  0.0593  0.4387  0.6920 0 
